id_cust,id_acc,rate,date
6741,8321,5,2020-10-30
1985,3233,5,2019-10-06
3433,9820,5,2016-07-01
4897,2258,5,2020-08-13
6088,13058,4,2017-08-14
2994,10462,5,2021-03-04
9109,8467,5,2018-12-15
955,13037,4,2017-11-13
7124,13178,2,2015-04-10
5445,13866,5,2018-05-27
2219,3864,3,2016-01-25
2248,3343,4,2015-10-25
6244,4370,4,2016-06-09
8502,9311,3,2020-02-01
6498,13497,4,2021-09-09
8638,14204,5,2022-07-13
5982,14640,4,2021-11-26
6928,16223,5,2022-12-19
5035,7022,5,2018-12-10
2477,7545,5,2019-02-23
2700,4670,5,2020-03-29
9329,2322,5,2015-09-24
4519,5361,5,2019-11-09
298,2458,5,2021-03-31
3369,12534,4,2022-07-05
5776,903,3,2018-11-16
3644,14538,5,2017-02-02
9621,16412,4,2015-02-26
4095,11219,2,2020-10-20
3022,8922,4,2018-07-09
5346,3390,4,2018-03-14
5829,10707,5,2017-06-06
4557,13622,5,2019-02-03
4587,15505,4,2017-01-04
2930,9234,4,2015-02-21
7015,16325,4,2015-06-19
4448,11522,5,2021-08-23
4317,1984,5,2015-04-25
636,7367,5,2020-08-28
6155,7503,4,2021-10-12
5393,8309,5,2019-09-29
7547,5211,3,2019-08-26
4898,832,4,2015-09-15
1048,10958,5,2020-09-30
9942,15519,1,2016-11-25
4535,4804,4,2020-08-13
6836,11494,5,2016-11-25
5841,2752,5,2018-05-05
3342,2907,5,2015-07-25
3839,8838,4,2017-05-02
1675,4878,2,2018-11-26
3778,13730,4,2017-07-06
3402,14951,5,2018-12-11
5072,12192,5,2016-05-20
2438,13560,4,2018-03-29
3582,15297,5,2018-01-29
8537,9495,5,2021-06-09
347,4684,5,2019-03-19
6494,2420,5,2018-05-20
8199,11596,4,2020-03-13
5528,2922,2,2016-07-22
6091,10696,5,2017-02-27
418,15021,5,2018-02-22
6404,15978,5,2018-11-20
2813,11703,5,2019-07-10
4248,560,5,2020-04-07
7512,2138,3,2020-01-28
2245,11954,3,2015-12-25
8831,5522,3,2019-11-01
1422,7000,4,2016-08-06
9760,2070,4,2019-12-19
9931,8152,5,2015-12-29
8387,8007,5,2016-10-24
295,9096,4,2017-05-07
3918,14324,5,2017-03-29
2261,12627,2,2021-11-14
5595,5762,3,2016-12-29
4867,11193,5,2022-10-08
4907,6179,4,2020-01-13
4994,13960,5,2021-11-21
6904,13547,3,2015-05-17
9647,9167,1,2016-10-06
2755,8133,5,2017-12-31
5188,3242,5,2017-10-09
6639,553,4,2021-03-29
1825,3088,3,2022-06-19
1514,10538,5,2016-01-07
9305,1514,2,2017-03-04
6668,12111,2,2018-04-12
8163,12417,2,2019-01-06
3345,9854,5,2021-03-23
3520,16059,5,2020-12-01
5566,9482,4,2016-02-19
9106,9173,5,2016-02-09
8472,3455,5,2022-07-06
6243,6439,4,2022-06-11
7778,149,5,2021-02-01
5058,5534,4,2022-05-24
7018,10026,4,2017-04-10
5504,158,4,2015-11-21
6887,211,4,2017-01-31
974,14251,5,2018-05-17
21,5435,5,2021-02-10
6693,10400,5,2019-08-03
736,3400,1,2016-09-19
5304,8969,4,2019-04-12
3725,2842,4,2018-09-29
9089,9725,5,2015-11-22
270,15065,4,2017-09-29
9218,9910,4,2020-08-15
4014,12316,4,2017-08-06
9834,14835,4,2020-11-04
9466,11147,5,2017-07-23
9819,809,4,2017-10-11
3137,5031,4,2022-08-22
9235,3929,2,2016-02-08
2108,15003,5,2015-10-19
6579,14180,5,2022-01-09
9444,13753,5,2022-11-13
3563,6057,5,2021-04-15
6587,6429,4,2019-09-26
1192,5710,4,2020-02-12
7084,11676,3,2017-03-28
6651,15158,4,2017-11-21
1202,7117,5,2019-01-18
2534,9255,5,2015-11-04
424,7437,4,2022-09-25
898,15730,5,2016-12-15
950,15060,3,2021-12-28
2166,3568,4,2021-10-28
3774,11337,3,2015-04-27
7452,14554,4,2017-07-13
6575,12248,5,2020-08-24
7302,13172,5,2017-04-24
3344,8847,5,2018-05-28
8737,14583,5,2022-12-03
8070,6825,5,2022-12-26
7486,6678,4,2015-07-22
2511,5843,3,2018-11-14
2597,4141,5,2019-01-14
8045,231,1,2021-12-30
8698,4322,5,2016-11-29
4712,10842,5,2021-06-15
5968,14753,5,2015-06-06
9976,10627,3,2021-04-12
9084,1598,5,2015-02-12
6315,700,5,2019-03-31
2201,14986,5,2022-07-07
6444,835,4,2016-02-28
3055,4419,5,2020-08-23
4917,5424,4,2016-08-31
2785,5445,5,2019-06-03
4441,10524,4,2021-05-06
1190,8916,2,2019-11-07
6589,16237,3,2017-02-13
9853,152,5,2019-07-24
704,6976,5,2019-11-15
4039,15476,4,2022-03-28
4724,16258,5,2020-12-19
1816,7405,5,2021-04-05
6472,5498,5,2020-06-29
3125,14732,5,2020-11-01
2942,6553,4,2021-03-29
1269,2608,5,2021-07-30
6116,15153,5,2018-03-15
8040,755,5,2022-01-15
2369,5990,5,2019-05-18
594,8270,4,2022-05-29
7451,8112,5,2022-06-26
5030,3231,4,2018-12-03
753,3999,4,2020-04-03
5121,14871,5,2015-03-09
6529,2166,4,2017-03-03
1748,7987,4,2022-05-31
2588,5659,2,2018-01-04
7116,2397,5,2021-05-04
1733,3072,5,2017-01-17
6468,16430,5,2016-08-01
8637,12552,4,2016-01-16
2132,9451,4,2022-01-19
5375,15519,3,2019-11-14
1228,14782,5,2016-02-08
3254,10797,4,2022-09-16
3655,7369,5,2017-03-14
4159,15193,5,2021-10-13
387,11702,5,2015-12-16
7970,14783,4,2022-05-06
3220,4619,5,2022-04-29
5963,8074,5,2015-12-14
1269,7999,5,2022-10-30
9409,7018,5,2016-03-08
9883,12031,4,2018-05-07
4558,10257,5,2015-02-23
5512,16196,5,2015-09-17
8155,9403,5,2019-11-30
6804,4375,5,2017-03-23
9459,3942,5,2018-07-06
4888,11051,5,2017-12-06
6015,5766,5,2020-07-01
9780,399,4,2017-01-23
1577,11867,5,2021-07-30
3789,5880,5,2019-05-02
4958,2516,4,2015-07-22
6517,6907,5,2022-03-05
1784,833,5,2016-02-25
9575,8815,5,2015-07-10
2007,5296,5,2019-09-17
5249,7842,4,2019-06-11
5638,5216,5,2022-08-08
5608,7514,5,2017-10-19
8798,671,5,2019-01-30
7210,2687,3,2018-08-28
6301,3549,5,2019-11-10
3189,2976,5,2017-03-24
3951,7903,5,2021-12-20
6999,5039,5,2016-10-20
5150,4521,5,2021-10-05
5157,5829,5,2018-11-10
8710,1188,5,2019-02-15
9532,11550,5,2015-07-13
5661,12839,5,2020-10-15
301,11020,5,2022-10-25
2156,2390,5,2016-05-06
6154,16194,5,2018-11-02
5520,6499,5,2020-09-11
5886,5278,5,2021-10-12
4019,10401,4,2021-12-16
5070,4819,3,2020-05-16
4503,9755,5,2017-10-07
4215,5229,5,2021-09-29
6708,2308,2,2022-03-30
4924,3426,5,2022-07-28
7930,5752,4,2021-07-15
7751,13285,5,2018-10-24
9632,6579,5,2019-06-23
8681,2939,3,2021-12-09
3851,11184,5,2019-10-07
1476,5134,5,2016-10-26
9843,12639,1,2020-11-29
6860,16443,5,2016-02-18
5963,6558,5,2018-11-17
9668,9181,5,2020-11-24
1178,3307,5,2016-10-16
5166,13665,5,2022-05-20
7439,2519,4,2015-07-01
6299,2149,5,2017-02-26
2764,2456,4,2018-02-04
8583,6299,4,2019-11-29
1267,7339,5,2022-05-07
9551,6434,3,2015-08-18
1163,11032,5,2022-12-22
6453,3909,5,2015-05-21
2623,3582,5,2019-01-23
116,6421,1,2016-05-05
6432,5080,5,2019-07-08
8921,9599,4,2020-04-20
1188,15640,4,2019-01-28
8779,13424,5,2021-05-24
7631,18,5,2019-06-30
2452,4697,3,2018-02-26
9667,11803,4,2015-06-14
6434,14632,3,2017-02-26
6015,14380,2,2017-07-17
7952,15982,4,2022-04-28
8167,2100,2,2022-06-19
2488,11614,2,2015-07-06
7348,6242,4,2018-10-13
6108,5700,5,2017-02-19
5750,9310,2,2020-04-22
8972,1359,5,2022-05-23
4337,14434,4,2016-12-22
7384,7773,2,2021-07-05
5276,5060,1,2020-06-21
9597,2207,3,2018-07-09
794,5340,2,2017-01-21
6022,12654,1,2015-01-31
5257,4594,5,2018-12-23
8773,4683,4,2022-03-31
3900,10894,5,2020-06-23
9921,3249,4,2016-07-31
6416,13157,5,2021-04-22
4669,10708,3,2021-03-28
3334,11699,2,2015-09-25
8642,16082,4,2018-05-14
925,16411,4,2015-03-02
8205,11319,2,2016-02-01
8695,7300,4,2018-08-01
718,2494,5,2015-07-04
5903,15041,5,2021-06-12
6324,12099,5,2020-07-31
7861,14460,1,2022-03-17
9146,1516,5,2022-06-18
1060,11311,3,2021-03-25
3840,996,2,2015-11-19
7145,5510,3,2017-03-28
3471,2765,5,2021-03-11
2761,11329,4,2020-10-08
4135,11500,5,2016-01-16
9897,7976,2,2022-01-11
6865,11944,4,2022-02-20
7575,813,4,2021-06-28
40,9803,5,2021-04-19
67,13627,4,2015-08-10
7630,16214,1,2016-11-24
1322,4840,3,2016-03-27
802,12017,5,2021-10-13
3610,9015,3,2018-08-01
5158,7952,5,2020-10-07
6349,12409,2,2020-06-03
3516,3047,5,2021-12-26
1995,16268,4,2018-12-02
8548,12384,4,2021-03-08
8841,7174,3,2018-11-20
9231,506,1,2019-06-20
7840,7869,1,2020-03-30
3397,16302,1,2022-06-24
1826,8047,4,2022-09-29
7308,5570,4,2018-12-27
932,7106,4,2016-04-29
135,12947,4,2019-08-16
8527,7820,4,2016-01-23
6442,2810,1,2018-11-29
4834,16011,3,2016-03-08
6547,4106,3,2020-04-10
3777,12674,3,2015-09-27
6927,13214,2,2015-06-19
3803,14195,1,2018-04-08
7876,8819,3,2016-05-22
1624,7369,4,2019-08-08
3570,13084,4,2021-07-22
1520,7129,4,2016-05-11
3811,11984,5,2019-08-19
8107,3837,2,2019-08-15
4060,9695,4,2018-08-27
1688,2445,4,2022-09-17
2086,11856,1,2015-05-27
7230,8339,4,2020-01-25
254,10232,5,2019-10-25
3773,14157,4,2019-12-27
5071,913,5,2022-11-17
1616,1934,5,2021-05-22
1650,9900,3,2021-08-05
698,10346,4,2018-12-27
707,2939,5,2019-02-23
190,1801,5,2019-11-10
6132,15467,5,2016-09-01
5063,12845,5,2018-12-05
6219,12442,4,2018-12-12
9321,6828,4,2018-06-08
8668,972,5,2015-11-07
2244,4568,3,2021-09-30
786,13590,4,2020-07-20
6672,6284,4,2016-01-30
6695,12120,5,2020-09-01
8897,3733,2,2022-08-18
2325,336,4,2022-11-16
3062,5014,3,2017-02-16
8683,6296,5,2019-10-30
2517,7984,5,2015-08-25
8437,5817,5,2017-12-09
8833,2940,5,2021-05-09
5715,7941,5,2015-05-16
5079,6348,5,2021-05-10
2586,3269,4,2021-01-19
1862,5666,4,2021-10-18
4705,2465,5,2021-02-06
8495,3522,5,2022-11-08
9341,3768,5,2016-03-21
3129,9107,5,2015-01-24
5467,4156,5,2017-10-27
343,9972,5,2021-07-03
4107,11219,5,2015-09-20
6867,707,5,2021-07-27
1652,13243,5,2016-06-01
9833,5872,1,2022-08-28
4374,28,1,2016-04-13
7276,11019,5,2017-07-23
2107,12915,1,2021-12-17
2214,15133,4,2021-08-27
3658,7213,4,2015-11-13
7386,10934,4,2016-11-28
3024,1718,3,2020-06-13
7772,14553,2,2022-01-15
3848,9148,3,2021-12-21
4297,3151,3,2020-09-15
3382,15641,1,2022-11-02
7496,5726,5,2018-05-15
7153,3711,2,2018-07-09
1677,15291,5,2015-05-01
750,15841,5,2015-02-25
2856,2061,5,2016-09-25
6940,3723,5,2016-04-16
7321,13191,4,2020-02-13
9795,12394,4,2015-02-28
7317,14641,4,2019-04-30
476,15856,3,2016-01-06
1109,3572,1,2017-12-27
6119,3603,2,2020-04-04
8343,8593,5,2018-10-07
4947,15888,4,2018-08-05
5457,12179,5,2020-01-07
133,15716,4,2022-12-16
9601,12557,5,2022-01-11
7309,3771,5,2020-11-10
2814,4209,5,2022-06-05
2469,1398,5,2017-05-23
5315,12137,4,2019-01-25
7004,2755,5,2016-06-12
8996,14431,5,2020-01-08
9740,10071,4,2021-10-16
1516,12179,5,2020-01-11
6417,3206,4,2021-12-14
390,15354,4,2020-10-26
4371,11855,5,2022-02-10
8936,10971,5,2019-12-13
9579,11900,5,2022-11-08
7970,1534,4,2019-04-24
4605,15463,5,2019-01-05
9028,9393,3,2016-08-04
327,1603,5,2021-07-09
8645,7407,5,2018-02-05
1611,7321,5,2021-07-22
9670,10723,5,2021-01-11
5567,12917,5,2022-06-07
4025,15406,5,2022-10-14
4911,4521,5,2015-09-23
9778,6985,5,2022-03-19
2012,1420,5,2016-03-05
2580,4917,5,2018-02-28
7912,13094,4,2015-04-14
2986,13468,5,2017-07-06
1795,4871,5,2021-12-25
3575,14330,5,2017-09-01
9822,1396,5,2020-05-29
4769,1901,5,2015-10-09
300,6755,2,2021-01-06
3333,5886,4,2021-10-27
910,11190,3,2018-07-31
3269,6207,4,2016-07-06
2894,6259,5,2018-04-13
4898,15239,5,2020-02-13
3095,1154,2,2017-09-27
5364,927,4,2018-05-09
7300,9308,4,2021-10-20
5518,5100,5,2018-07-28
7572,9755,5,2020-07-10
3211,10285,4,2018-07-06
156,16013,5,2015-06-09
3613,15189,4,2015-07-08
5175,12070,4,2021-05-15
3525,5907,5,2021-05-05
2475,12167,4,2016-06-05
9856,6867,5,2015-11-03
265,11362,4,2015-08-22
8172,10232,5,2017-07-23
8631,3702,5,2017-11-30
3971,11331,4,2021-12-03
7156,7972,5,2016-10-01
273,6603,5,2017-09-15
6937,4974,5,2021-06-30
1503,9750,5,2015-01-10
3313,15311,5,2018-08-13
45,5958,5,2021-12-12
6315,3757,4,2022-02-16
6598,11040,5,2018-05-13
8897,4968,5,2016-05-16
8778,11408,5,2021-05-12
7971,11292,4,2015-11-01
3200,10534,5,2016-01-06
8933,6810,4,2020-03-27
3597,8191,4,2015-09-11
9244,4995,4,2022-06-05
3916,9831,3,2015-09-24
5301,10042,5,2022-11-19
9864,6767,5,2015-08-03
967,9063,2,2019-09-13
8041,5128,5,2021-12-05
1587,122,5,2015-08-06
4481,1634,4,2022-12-06
8949,4284,5,2018-11-01
9732,6290,5,2019-06-28
6502,14033,4,2017-09-19
5848,2792,5,2015-07-02
128,8503,5,2017-02-19
1265,7781,4,2020-03-17
978,5472,4,2019-01-10
1214,7407,4,2015-10-31
1495,7403,5,2021-04-27
4204,3382,5,2022-09-14
3046,11526,5,2019-12-09
2121,6977,5,2016-01-24
9714,9108,4,2019-05-30
12,14388,4,2019-10-18
7647,12295,5,2015-06-23
8385,5340,4,2022-10-26
998,45,5,2016-01-28
4597,11399,5,2021-01-26
6953,14863,5,2018-03-17
9364,12104,5,2019-11-30
8812,4504,4,2019-06-30
6759,9546,5,2021-01-19
9898,12337,5,2019-12-11
2509,11676,5,2021-06-19
3151,10684,5,2016-04-11
9959,10883,5,2017-05-19
5176,13152,4,2018-03-27
3191,4666,5,2019-09-22
8761,8480,5,2015-02-26
6733,14556,5,2019-07-15
6141,13715,5,2015-09-04
3935,12398,5,2016-03-24
8689,3933,4,2015-10-22
8981,3827,5,2018-03-23
6911,4046,5,2018-01-24
4772,314,5,2019-09-20
411,284,5,2015-09-07
7598,2292,1,2018-02-21
8365,7666,5,2018-04-25
2102,10269,1,2016-06-11
8068,14471,1,2018-06-28
3279,3672,3,2016-08-13
585,5571,4,2022-08-16
9560,9547,1,2022-03-21
3544,12207,1,2015-10-30
1101,6952,4,2019-05-12
5142,15379,5,2019-01-20
5780,13644,2,2018-09-28
3860,6864,2,2022-08-02
326,12370,1,2017-07-02
1996,11235,1,2017-12-03
3637,13686,3,2015-04-18
5894,4739,2,2017-05-02
5414,16464,1,2019-07-07
1022,696,1,2021-04-17
3615,6758,4,2018-02-16
1773,641,1,2021-07-11
4224,1159,1,2015-01-17
7610,10569,4,2020-08-30
1270,13340,3,2021-04-10
2790,1528,4,2016-10-13
9467,9943,2,2021-07-13
1406,186,4,2015-01-03
2291,12306,3,2020-05-22
2137,12923,5,2015-08-13
6873,9002,5,2018-07-08
3973,1728,5,2020-01-04
1477,15443,3,2016-05-07
8933,10096,5,2015-05-21
5446,7120,4,2016-09-28
1764,10466,5,2015-09-14
8813,8365,5,2021-12-18
7426,2817,5,2020-07-26
8944,12239,4,2022-10-31
4710,11536,5,2015-04-04
5049,2713,5,2017-01-06
263,16112,5,2019-02-19
6352,12676,5,2019-11-23
5854,7334,4,2020-04-26
9406,9395,5,2018-09-17
1187,7983,2,2019-01-31
6603,3688,4,2020-07-15
792,8490,5,2017-09-22
6712,705,5,2017-01-20
9202,13149,5,2018-06-05
7424,14617,5,2016-01-26
7299,6834,4,2015-09-06
1856,14828,4,2017-11-10
560,3474,5,2018-10-10
9317,11381,4,2017-04-07
9581,2756,3,2018-08-27
4661,7943,4,2018-07-13
2817,9168,3,2016-05-24
3757,5537,2,2015-08-29
2171,9632,5,2022-07-20
7274,2953,5,2017-01-23
6874,9729,3,2016-03-14
3998,10638,2,2015-03-30
7250,263,4,2015-05-23
6919,12843,2,2022-06-01
2848,11164,3,2021-08-25
4715,808,4,2017-10-17
2432,2061,3,2015-07-19
1504,1281,5,2021-10-06
1121,10055,5,2017-05-27
8394,9483,2,2021-09-26
6706,16102,5,2019-09-07
6224,2095,5,2019-10-11
6288,663,5,2021-03-15
1074,3810,5,2020-08-06
6190,11898,4,2017-10-25
3178,8634,4,2017-01-24
2334,13953,1,2018-11-01
9954,14174,5,2022-05-22
4879,7468,4,2017-03-09
6384,6623,5,2021-10-31
8083,15457,3,2019-04-13
862,6079,3,2020-06-22
4609,2990,4,2018-09-26
736,15772,5,2015-06-12
2749,15810,2,2022-07-05
120,14761,4,2018-12-28
4252,8356,4,2018-02-04
7731,4092,5,2019-06-29
8253,12678,5,2020-08-07
2368,1186,4,2017-08-12
8753,11204,5,2015-10-28
6427,8439,2,2019-03-12
4951,2233,5,2015-12-23
9619,16435,5,2020-11-17
3337,15583,5,2017-08-26
9151,5178,3,2016-07-10
9784,2492,2,2015-03-21
3966,11056,4,2022-11-07
5310,12433,3,2016-05-08
9510,6105,1,2018-01-28
664,8493,2,2018-09-10
9847,9960,4,2018-12-03
2691,3133,2,2020-11-06
1464,12907,1,2016-12-31
5532,13873,2,2018-09-11
4515,11739,3,2021-01-07
6768,2273,4,2022-11-26
573,6512,4,2015-05-03
338,15924,4,2016-04-09
3818,5642,2,2021-12-11
5565,5182,4,2020-12-10
8036,14178,4,2020-02-04
9176,6082,3,2018-01-08
6351,11407,2,2018-07-24
8304,10813,3,2019-04-01
1822,4367,4,2016-04-02
9130,49,1,2016-02-26
2327,3862,2,2022-10-21
6485,2498,2,2018-02-05
5792,3925,1,2016-11-18
9084,4340,3,2017-03-25
4426,10826,4,2020-11-07
3871,2913,3,2018-06-15
2898,1654,4,2017-08-12
6069,11003,4,2017-11-16
4551,16137,4,2018-06-30
1481,14565,5,2020-08-29
5838,13645,5,2017-02-14
1868,265,5,2017-08-17
6309,14302,4,2022-03-13
2666,2013,5,2019-01-17
1195,198,4,2019-12-09
4160,15426,2,2019-06-08
7722,1839,5,2019-03-02
629,15174,3,2018-07-15
9658,3964,4,2016-09-20
4423,7958,5,2015-07-04
4786,10204,4,2018-06-12
6564,3300,4,2018-04-29
2915,7270,2,2022-06-16
9460,6022,3,2022-07-05
7808,4656,4,2019-11-01
3228,3516,3,2018-06-07
4621,8956,4,2020-09-09
554,3390,5,2022-05-08
4202,54,1,2016-04-20
7107,7856,3,2016-02-17
3374,5026,4,2016-04-16
1392,14187,4,2016-12-02
209,809,4,2016-08-31
6269,3536,4,2021-10-19
8219,8895,4,2020-05-27
4958,2249,4,2022-12-28
148,13062,5,2015-06-03
9925,15191,5,2017-08-11
6083,5003,2,2020-07-14
6936,15220,5,2022-09-18
6612,12426,5,2017-11-26
4634,5575,2,2019-07-14
565,5504,4,2016-04-22
578,14167,2,2020-05-02
7231,9530,4,2016-02-07
5931,13146,5,2022-05-19
539,13087,4,2020-04-12
1895,7469,4,2019-07-29
715,12581,3,2018-04-04
830,8537,4,2017-10-02
1430,258,4,2021-05-08
2033,8593,5,2015-04-10
130,4154,3,2020-08-14
6725,12711,4,2018-08-18
8090,10994,5,2015-11-17
7322,5222,4,2020-10-22
7993,5480,4,2016-07-15
4423,5872,5,2018-10-02
612,8525,5,2022-05-17
2262,2125,3,2018-12-21
9034,2660,5,2018-03-01
7495,11501,4,2020-04-15
8797,3186,5,2019-12-06
680,10662,5,2016-12-30
9055,5483,5,2017-02-01
4802,13171,4,2020-09-17
6257,8822,3,2018-12-28
4096,10684,5,2018-03-09
5604,10763,3,2015-06-10
1500,12317,3,2022-05-13
2613,5040,4,2017-12-14
3375,9326,4,2022-04-13
4554,7814,3,2018-12-19
1168,10644,4,2017-05-18
1109,1116,4,2021-04-20
6897,2935,3,2020-03-09
6007,16135,4,2019-06-13
1835,3761,2,2022-03-18
2869,741,4,2022-04-08
1634,1649,5,2016-01-23
8944,5832,4,2019-04-24
9864,14434,4,2022-06-09
765,4996,2,2016-04-11
7320,1076,2,2016-04-14
3051,13675,5,2016-06-13
5151,2620,3,2019-12-15
7108,4772,5,2021-05-14
8952,4499,1,2021-02-11
6130,4619,5,2016-03-12
1932,7408,4,2017-11-23
4094,12349,4,2022-05-22
1562,1080,5,2018-01-24
9076,14895,4,2020-07-26
2440,4288,3,2018-06-17
3750,5380,4,2020-05-09
3846,5324,5,2020-01-05
2338,12073,5,2015-07-14
9373,9543,3,2016-02-21
5017,12495,4,2018-04-03
8518,1585,2,2021-08-05
6149,3571,5,2018-03-07
6702,13380,5,2020-08-20
29,8273,5,2022-08-22
9456,14563,4,2021-05-24
9428,6831,5,2020-09-23
1464,13069,1,2019-10-13
7536,5301,5,2022-02-05
1825,10530,5,2020-11-06
136,10036,5,2021-11-02
2936,10423,5,2015-05-10
4768,11721,5,2017-11-05
267,9875,5,2016-02-01
7474,1327,5,2015-08-11
7590,7541,5,2019-02-21
9190,14679,5,2021-08-27
5591,7981,4,2018-11-01
8709,14180,2,2019-08-06
5696,9395,5,2017-10-13
2273,13367,5,2015-06-07
6140,14045,5,2015-07-17
6534,8244,5,2017-04-19
5993,1403,5,2015-04-13
899,3984,3,2015-10-04
8369,7806,5,2021-05-12
7281,5567,5,2016-07-22
9045,4319,5,2015-02-20
9180,14104,5,2021-06-13
979,9085,5,2020-05-11
9931,2067,4,2017-05-15
564,2589,3,2021-10-16
2196,4395,5,2018-02-23
1846,2073,4,2020-01-07
8543,11990,4,2018-04-25
4032,10053,5,2017-05-21
9816,2866,5,2019-10-01
360,13477,5,2016-08-21
5465,766,5,2019-03-29
1147,10072,5,2019-11-10
2758,4092,5,2018-04-08
7570,2297,5,2020-06-01
3236,1150,5,2020-02-06
3525,12237,5,2019-05-13
5718,4530,5,2018-03-14
3573,9041,5,2019-11-26
402,1856,5,2015-11-03
3024,13578,5,2022-11-02
3893,1568,5,2020-10-21
7595,13266,5,2022-10-04
2838,7995,5,2020-08-08
4581,11938,5,2021-08-01
5297,11005,2,2015-10-27
6928,5217,5,2019-09-29
173,15280,5,2022-05-20
8426,13866,5,2015-03-05
9626,1981,4,2016-12-17
538,945,2,2019-04-21
8602,5235,5,2018-01-08
5585,4199,4,2015-03-10
4941,3868,2,2020-12-14
4893,15283,5,2022-03-01
3745,3295,5,2019-02-22
4365,7165,5,2016-03-15
9213,15566,4,2020-09-18
2530,1967,5,2021-10-03
3127,14294,2,2022-09-03
8172,5189,4,2018-07-09
3598,12875,4,2017-09-02
4441,10076,4,2016-10-01
1333,15634,5,2021-07-17
573,9932,5,2015-08-29
8419,5405,5,2022-06-02
4507,6892,4,2018-08-29
5966,1577,4,2019-04-15
1670,13410,5,2017-07-31
758,16414,4,2020-11-30
1027,6775,2,2015-01-09
5076,13319,2,2017-09-19
5110,3777,5,2020-10-13
4799,14364,3,2022-10-31
273,5330,4,2021-02-20
7037,9817,4,2015-11-04
9194,15918,5,2015-07-07
910,1427,2,2016-02-13
8003,3326,4,2016-08-23
6167,1855,4,2017-06-22
1029,410,3,2015-09-16
894,8944,4,2018-10-09
417,802,4,2020-02-10
7440,12920,4,2017-08-25
9426,16112,3,2016-08-17
2355,11310,2,2021-02-21
1380,4267,4,2022-12-15
8083,7272,2,2022-08-25
3408,3008,5,2019-08-17
3999,14301,5,2018-04-25
33,654,5,2020-01-24
8701,15963,1,2016-08-06
8596,8035,4,2020-04-08
1296,10877,3,2015-06-28
4887,5858,5,2020-03-16
3591,12329,4,2017-03-30
9024,7798,5,2016-03-18
768,5577,5,2020-09-29
8691,10310,5,2020-11-16
7606,8477,4,2017-09-11
3048,3254,4,2016-05-12
2917,957,5,2019-02-18
2505,8752,5,2021-12-21
5840,15608,4,2015-03-30
6978,14781,4,2022-03-13
8086,2519,5,2021-07-15
1733,15170,5,2020-09-19
1465,14403,5,2018-02-01
5386,15588,5,2021-05-17
3123,10399,5,2016-06-24
2517,7469,5,2015-11-07
5666,3983,3,2017-04-02
6702,9610,5,2022-12-27
8602,12821,5,2022-12-09
2465,11520,2,2017-10-11
3554,8475,5,2017-01-24
4374,11783,3,2022-09-13
2528,12668,5,2018-12-14
4023,14080,5,2015-10-07
4030,7834,2,2015-08-05
4646,1545,5,2018-06-12
389,15810,5,2017-03-14
5044,2852,5,2018-11-28
4000,15601,5,2016-09-25
6753,9646,5,2019-04-10
3354,8152,5,2015-01-19
5661,5856,5,2022-12-13
9615,5613,2,2015-03-09
4576,9155,4,2020-08-24
6838,11968,4,2020-07-17
1069,12145,4,2020-04-29
8943,14383,4,2016-03-18
4923,16248,3,2021-02-03
8988,12597,5,2017-05-10
4765,6612,3,2022-05-16
8717,15947,3,2021-07-28
9863,14521,3,2019-09-13
8528,14100,5,2019-07-22
7446,14478,3,2020-07-06
3955,13723,5,2021-03-28
2148,11993,1,2015-04-26
4952,7746,5,2022-08-19
484,5515,3,2016-04-29
9007,10217,5,2021-07-10
9761,1511,2,2019-05-21
6095,8661,5,2017-04-14
3104,13044,5,2021-05-08
78,14684,3,2019-05-14
6726,233,4,2018-01-07
6044,3456,5,2020-12-15
9105,6990,5,2021-09-09
4117,7556,5,2015-09-13
4535,5866,5,2022-01-29
9680,7432,2,2020-08-10
3094,8156,1,2021-11-24
392,9191,5,2016-05-22
5277,6083,5,2017-03-25
1979,5008,5,2020-02-13
4426,10278,4,2021-10-23
8685,12348,5,2018-05-10
672,6651,5,2022-08-27
6915,14009,4,2021-06-30
5048,3510,3,2019-05-07
6324,3731,5,2021-05-15
8956,12831,5,2022-07-20
628,11000,5,2018-03-06
4216,1169,4,2021-09-10
9855,15526,5,2017-05-11
2388,3890,5,2016-06-10
9068,5454,5,2022-11-15
1994,3737,5,2017-02-28
8594,494,5,2016-11-21
3011,5118,5,2017-09-03
336,8573,4,2019-01-12
8154,15935,5,2019-06-21
3161,6160,5,2019-05-19
9705,16359,5,2020-07-13
1293,3293,4,2016-11-05
3559,10465,5,2019-12-12
839,2443,5,2015-09-22
2418,11084,5,2018-02-25
9288,4207,5,2016-09-04
3673,2349,4,2020-07-26
6016,1998,5,2022-06-19
899,7732,5,2018-01-30
9668,130,5,2017-03-10
6210,5510,5,2018-08-11
1460,7431,5,2022-09-26
969,6635,4,2019-07-19
6625,6679,5,2020-11-11
5621,15239,5,2017-06-01
7022,259,5,2021-10-17
1050,13496,5,2016-08-19
5593,684,2,2019-04-06
4054,13839,1,2018-11-03
8296,176,5,2017-11-17
9259,6180,5,2017-02-19
652,15512,4,2016-05-06
3524,11405,3,2019-03-23
4832,1558,3,2017-09-09
2185,79,2,2018-02-08
9685,10300,4,2020-09-13
6205,9299,3,2022-12-22
9969,14046,2,2022-06-26
8501,13281,3,2021-09-19
4347,10225,4,2016-06-16
